index,linkPoster,name,role,time,content,content_img,linkPost,status
229,https://www.facebook.com/groups/1976889476160045/user/61552817177052/?__cft__[0]=AZWWClnNyE5BWeY2emhR2wuc7oFXZqRWm-5Y2s3M69EVuehLkCgvLxL3YbTS2uquxs3fFoL_yjmabceTDUQOhnoyoes1ZR2WB2UCIC0OG4duS0NAFEBXpwBm4P0BDoGlmhOA2Z_vl3PdJRN0u1_6HCSu8BbU1Dlu_Lsp1RCpkyGoBs8VYvueKEfl-cF8oxiaynYKpFM5x8uZjLvPEMBIfG-P&__tn__=-UC%2CP-R,Võ Thúy Hòa,Thành viên,23 tháng 10 lúc 21:10,Mời bạn lh phòng nước B3 để nhận lại ví nhé,"{0: 'https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-6/464284423_122163518048093905_3206672920080713896_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=w1H9WdfHqdQQ7kNvgG_xWiR&_nc_zt=23&_nc_ht=scontent.fdad3-6.fna&_nc_gid=Avmxa_h8mmhzqpueOwcIB14&oh=00_AYDiX_b3Hqcl1X9xyZI57xTaO4CNFg84VnyZA4MlMotHTA&oe=673A3815', 1: 'https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-6/464430720_122163518096093905_3447047911060563447_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7DaZZJ4cG2EQ7kNvgELzK0m&_nc_zt=23&_nc_ht=scontent.fdad3-6.fna&_nc_gid=Avmxa_h8mmhzqpueOwcIB14&oh=00_AYDgB50id8FSxm7pFJtmire4NBoUl9GEQqpQh8NLg4N4Bw&oe=673A271F'}",https://www.facebook.com/groups/ued.confessions/posts/2039051256610533/?__cft__[0]=AZWWClnNyE5BWeY2emhR2wuc7oFXZqRWm-5Y2s3M69EVuehLkCgvLxL3YbTS2uquxs3fFoL_yjmabceTDUQOhnoyoes1ZR2WB2UCIC0OG4duS0NAFEBXpwBm4P0BDoGlmhOA2Z_vl3PdJRN0u1_6HCSu8BbU1Dlu_Lsp1RCpkyGoBs8VYvueKEfl-cF8oxiaynYKpFM5x8uZjLvPEMBIfG-P&__tn__=%2CO%2CP-R,Success
230,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 17:05,Sau khi học được 1 tháng tôi đã đổi mục tiêu của mình từ “săn học bổng” thành “qua môn”,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038912316624427/?__cft__[0]=AZVp70bvHTJBEehW8UEaneagYy45IFYyoc9LsbndVjWiuzo5bfA4Q8HKevMFBzSmWf50jqpUkC1-WZxzuED0xaRM2hDm7O8yTfZ2ikFbPELa1B6qPLCUfNedkpmLntEw35rmzAaBdr0IV5sukghnoV440w8eRIPB6Ybc6eR3sFclgNNlqtVq5cWArBUbcowJVFmEsjlVvExOO6jAvIuPH4hxnxBDh4mPeW5d-wbi9YsgOA&__tn__=%2CO%2CP-R,Success
231,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 18:49,"Mong trường gửi trợ cấp sớm để e gửi tiền về cho mẹ, mẹ em bị ốm nhập viện 2 hôm rồi, em không về được",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038966319952360/?__cft__[0]=AZUXlGkEybLUL8VYSpmo8k3dlCp_SfLpxgjywfnB-0ADL5z7mnYpz8UlMphJOsJQFifSSCceuaVUTycNm25Blo5vFTIpSru53W7lrQh_Y2WQhsb3ykwFZ9Ty-kvXetg5cYsLgwYcAncRbgYjLdK5Mf4zcLQQzU5DScIz4_I0BDDrrG_UJruTttQ92yfRY1r4MhjckHYvyiaWhwU0I4no3cIVnO_I5DiEE6KSBeLnktfzkA&__tn__=%2CO%2CP-R,Success
232,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 17:35,"spmn cần người kèm học
mới vào nên bị rối kiến thức ý ạ",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038927336622925/?__cft__[0]=AZVA37-_DY__BcWWtrLh9RkCuCVw7tcAZyY6y3xzsw7AS6ySTVD92DSchCc5g8uXYhJQuNz75fcoHrA3FREETgtJKM5hvjlhqkFXTdAqvXcaHYPYDD1Q4YKEqh0_3rlZTCYXGyjKLYkFEa3OOigyxcjX8bJaa0ospw37Bs84wx2JJTLlz2mkBuVciJnfvqAXuGB3gJl6zk0j06ee6l7NNtMg7rh1UCVbqz1xNxG-TIqm6w&__tn__=%2CO%2CP-R,Success
233,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 17:05,Chuyện là tuần sau e chuyển về quê sống và ko định học lại. E có cần lên làm thủ tục nghỉ học ko ạ. Hay cứ thế nghỉ thôi,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038912796624379/?__cft__[0]=AZWDUjYULJE-xTM66bp2qiJ0TfdDoxICTfOm3fEmpJUR51k3_ZyFDQnXkoEtBpu6i7Qhk9lUTsuQS2u0jB8i4jc9w8f8OmJVHEIUKR32U7BGE26WBD7A2agXrhIlhrYT4a9Hx80mpMZdoz00RzGLUrsooek7nEVGUuPjEtVvdChqfWu0ec1I-TQnICT3Xeo8T4XcCW4nAuv8F55_N11LqgJdTx7Qes-cI8o4u9h_wWv2kA&__tn__=%2CO%2CP-R,Success
234,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 17:05,Mấy a Nam có bồ rồi còn chọc gái Không thấy có lỗi à,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038912633291062/?__cft__[0]=AZUo1VP5DmJqlySFgLG0NpdgzE3R8I1PQG_X3zk_UXSbYEufnA7I3s_5SE0IexSrtFwZfg1MdHEnRIFV-O9pL3I6eWwfV_-pW3YY8ikMjDcBwzFmdV51_Sq7ceGNgcjvxUjsKEjEoleOva-1QXL6l3Cn76qYfeM-JTZLdWf7JXH5pkl07tTUzR8nB_F6O6OsLiRGlRonKE1DgWwooz-Wj6Y8j9tnE7vnMHttjXrTN7xYGw&__tn__=%2CO%2CP-R,Success
235,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 17:05,Nhả vía bạn cùng phòng ở dơ + tự tiện dùng đồ người khác,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038912489957743/?__cft__[0]=AZX8vg1xPSaBd0yO31QQL7BJJHwBVI9J6DCo71MV5V7mUvW_5FbdY0h5-KFGP7VwZ44YDqI-tK6pDK78V4oA0WTAA17CaGDj0t_DwNCrRTLkOXkNrzHSgzI8wI5BS1TeAzd0uTG2t2DkyM1qViqL1drojKqqziX_bw5GtJTtCIKOxXJL_2tpSfDX7hslqZUdxP29Zhob88ddJPoaQ4va8M42N21QeQ6nWFmIot4Qljg28A&__tn__=%2CO%2CP-R,Success
236,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 16:02,Cảm ơn nhà trường đã giúp đỡ cho 78.000 sv chúng em ạ #j4f,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038880666627592/?__cft__[0]=AZWHzMsoiYPtnerT27D-_SVSIZT7MWpW5sWalRa3I4NItnikyx06gX15BcyggXcEmzGlXsl5HI1tHKD1ICmK9V6d34NKG2x8pO_LLqfldQZ3RtOw9aT6DhelEJeX-vsh2VXh71sogcLSedYd77lillwH8pPDfTUPYFY2GxIdtBZj-UzdNUdG5Kul7uEKXNhvyI3RydjTuQnjS0DYXzKI9J7X4K-xHhQG2gGiLqNzxubfUg&__tn__=%2CO%2CP-R,Success
237,No link,Người tham gia ẩn danh,Thành viên,23 tháng 10 lúc 08:35,nam 29t lương thang 40tr tìm vk,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038661646649494/?__cft__[0]=AZVDFKs9VlBIUL-t2WT7_d-ybVWmNE4iQbh6hN8qn0tSJtAzoV6ORMaKb-c-gKtUVJThYGeQazOrBN6vYZ55QKsVBPCSq98Uqzk3rQ8XFaXdPoCgOfgDPqSyd1zBHx9wr2Uj9J4utuO50jCtc5hOTIN8_6hyUBlEPvF-0NCrSi4HgqsMJCjqEc1gBXcCnOvUFzNpRM21iHQ0qNcai7a1CoIM5ftG9CRC3dB_ipuIFISQDw&__tn__=%2CO%2CP-R,Success
238,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 23:54,"Khao khát tìm chỗ dạy kèm tiếng anh ạ,em bị mất gốc. Cứu em",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038422500006742/?__cft__[0]=AZVh9i5ham8z4whm5INkPyukgMj6eZyCMH0yoc-RYi29SP3E5seYfziZxe0Npf9goLYQVZZUapkdPWLQw2yktRZFgHLxOQ6M6e_UZa-H2dfZnNx5sSTyxMvcdcMO5FIll9XZMFYSfnzikRtB0aB-JRP7vM1FLVsonj-NXMEaB-jNUeYbqWKwhWUICIxVCaLRS8Pr6prspSRL6EvPwCrYE2ufHM8YFfY_eK8odMdOa6gIOA&__tn__=%2CO%2CP-R,Success
239,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 17:45,"Cần cô ng yêu để sưởi ấm qua mùa đông này,hứa sẽ lo lắng chăm sóc đầy đủ,bạn nữ nào cùng cảnh ngộ thì cứ mạnh dạn cmt … bài thả 
 anh sẽ nhắn nhé.",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038213353360990/?__cft__[0]=AZWYhEZqm1V8aIV8YP-T7BjSybB1ialEtKn2vYXqtBgCxV5Ngpb1hhC3A3_oMycnUHpptiHvojhfeKzw2ywVxu3lfNXHfq9iITdEtzBRBnqNAclZYDwywrwjJzg6m2OQoJMQbFT_QORNTSjIriatkNVArc0fF5fJ80fKhqm6wSHuYHXXarwc3fa0ERo1stSnci0jt94AqwhcWz7q0kq8YMDgvdvD5fXXxSaHEm5V4HBVag&__tn__=%2CO%2CP-R,Success
240,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 16:29,"Anh chị ơi, ở trọ là nếu tết mình về quê thì phòng đó vẫn phải đóng tiền tháng hả anh chị, mặc dù là mình về 2-3tuần thì phòng đó mình vẫn đóng tiền hả anh chị, em thuê trọ e hoang mang quá ạ",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038173970031595/?__cft__[0]=AZWCdkX6MV1IQv54NYtIlts9EOUsTKQSTdUiZi9VblgqEbpgQ14ljpUWJtEbz8aWaWKU43d8TPyqzhXoEk8GggqBbgIArxMnzV9ljLvyMoAaJYENRaGF3cfMoy3OclvRGd1qJnRm3LApswdBlillwE_6CpWyrYkpkOWvtxRqiNvGAK_QsRoIvVo3KMZZEBE2ewOSQcO0uQaVieblqEy-E1c8wEEDcDdnXFyuu4nWIjCurQ&__tn__=%2CO%2CP-R,Success
241,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 19:45,"Có anh/chị nào học môn này vào chiều mai ko ạ 
Cho em hỏi tí việc với ạ 
Em cảm ơn",{0: 'https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-6/463964029_523646773848925_6490992785956282048_n.jpg?stp=dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=BiZw1YbQnm0Q7kNvgEj_ATK&_nc_zt=23&_nc_ht=scontent.fdad3-6.fna&_nc_gid=AHkui-BADvKgcWPnYHUsYOR&oh=00_AYA7T5k1rmeFFV2zkkBsH22mo3r7_GRsoohxhzwXqKHyZw&oe=673A2F2A'},https://www.facebook.com/groups/ued.confessions/posts/2038278303354495/?__cft__[0]=AZWTea4P-zau-CGfcdggwumfV4-bRhNvyzkW9rJYvEDbCOFmsKuI4LNvcK0l2tFZU-bFWKKInlAMVf8j0QIw-owoqoOsWz-otfnF1OrFL6k0T-5SR-0xVru-k3IrvEiRHnx51r-dMUrl4hPy0UkQ-7MFGvZZPeGA0MkOlJ51Y0g-D8DpdSy-FLsVAktzUuoig_3hGX_9zQG-qmWwore1Nbm8SOUKsizqBm7OA8Vxr-i2jQ&__tn__=%2CO%2CP-R,Success
242,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 16:29,giờ này vẫn còn có tsv nhớ nhà khóc hằng ngày như tui không,No picture,https://www.facebook.com/groups/ued.confessions/posts/2038174290031563/?__cft__[0]=AZW4dc2ZFgY3-mfiIyoxvXP7E5rnu1QiV6_Ys1d3ttUB-lE-ZUWhGl-apNvpQ3FG6GBf1FS14LkZBZbPj4WQy4Kg89xqp7l-05T4gP_SRbMgC7DeHBZjGRHVfFqJ5ZJb4ALJ45juFLeThzadn_36go47MoT6ODw2ly_dJHtwSj56Ddw56XV1Z8vm_YO9PJ4AiT2wLrhdHx1uwcvLa_G_IxvtwYDdz5DHe5fJ7KHvSTWFfA&__tn__=%2CO%2CP-R,Success
243,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 16:29,"Cảm giác như thế nào khi bắt con gái đợi 1h30p vào ngày hẹn đầu tiên
ảnh dễ thương thì thoi nhé",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038174176698241/?__cft__[0]=AZW5ZArLsXjjUozVbWhFTykBQaSwKjj-mgT9qvRUlFASN-Yo8N9Bfm8lt4H25cD2pFelsclU6QZ5w1iYeGq8BswlA8rMXMCref5FPHLBMWb835T01vhvHwOFQdnxxUUkWn8d7ZDQOJ8GSAEdRKWPhwq-cGcdHWkAvF6BGDzcAW0uUtuHHWwIHocgQT6kVPcDGtaOkx44DZAFCaMhJeAgSsIB2st8cdwwbAc4ToGBzOxz4Q&__tn__=%2CO%2CP-R,Success
244,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 13:24,"MÌnh cần 1 bạn nữ ở ghép ạ, trọ ngay sau trường có thể đi bộ đi học, k ngập lụt, mình thì kh nấu ăn nên trọ cũng thoáng 
Yêu cầu: vui vẻ, hoà đồng, thân thiện và ở sạch sẽ là đc ạ",No picture,https://www.facebook.com/groups/ued.confessions/posts/2038077866707872/?__cft__[0]=AZXvn7J3LwbxAOUOoDB8UhKd3hlGtzDk88sWgDx9lB2S6GBFT2skZMhc2BykmxkNOs1pzPH6YvUIAkd2aJBQq-nnpSXy__V61oQhIdVVCJsFGK2JPwECOXRDzlhAhHbQacxoiof8ppVMOEdQIqcR7EVTColjMx4YdqCBIkhUYXzOrMKh9odqTsZnmpT3fuzV3ie6k7_l7h5aPtaTE8Q81eirHokJE1s2qnnFSIZ1uE9UOQ&__tn__=%2CO%2CP-R,Success
245,No link,Người tham gia ẩn danh,Thành viên,22 tháng 10 lúc 08:03,"Phải công nhận con gái Sư phạm nhìn cute, cưng cưng kiểu gì ấy, ước gì bắt đc 1 bé về chăm chăm",No picture,https://www.facebook.com/groups/ued.confessions/posts/ph%E1%BA%A3i-c%C3%B4ng-nh%E1%BA%ADn-con-g%C3%A1i-s%C6%B0-ph%E1%BA%A1m-nh%C3%ACn-cute-c%C6%B0ng-c%C6%B0ng-ki%E1%BB%83u-g%C3%AC-%E1%BA%A5y-%C6%B0%E1%BB%9Bc-g%C3%AC-b%E1%BA%AFt-%C4%91c-1-b%C3%A9/2037923516723307/?__cft__[0]=AZUb91k5lit19Baeqy4runA6ft124CuiO9X_ZGww1qKe66x-p_NPQ-UucV7xNg22-BRHH29dS4y7WDZr5s21T6czUR3HTPf-s662NZVaCfQF0H48qTJudKkoVSZXyMjFvS0Vz7PRrHXjviKrC6e-tV0u-eeQiy2thqIgNUwhf5-g7l7mhZ_8oDQH7WxqYMmrYUJlWdIKiSrbNJ3P6CYctn-ZZ598rz81r45F37B-f3VKSg&__tn__=%2CO%2CP-R,Success
246,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 16:28,"Có bạn nào trải qua cảm giác làm bài tập nhóm mà giống như chỉ mình bạn làm hết, còn ngkhac thì chỉ “ngồi ko ăn bát vàng” ko? Mình đang đối mặt với tình huống như vậy. Thật sự học đại học ko chỉ là chuyện điểm số mà còn là sự tự trọng và trách nhiệm. Một bạn P giấu tên, bạn nghĩ ngồi ko nhận điểm từ công sức người khác là vinh dự sao? Mình ko hiểu làm sao mà bạn lại cảm thấy thoải mái với việc để ngkhac gánh thay trách nhiệm của mình? Nhắn tin thì bạn ko trả lời, gửi bài kêu bạn tranh thủ làm để kịp hạn nộp thì bạn cũng im re, đến gần hạn nộp thì bạn nhắn lại “tuần sau mới nộp mà”. Bạn ko những làm mất công bằng với mng, mà còn làm mất đi sự tôn trọng của chính bản thân mình. Nếu có chút trách nhiệm và tự trọng, hãy snghi lại, đóng góp và hoàn thiện phần của mình. Lớn hết rồi biết snghi chút đi, kbiet cái tính như vậy sau này sao đi làm ta? Sự thiếu trách nhiệm luôn có cái giá của nó nhé bạn. Thân gửi bạn P",No picture,https://www.facebook.com/groups/ued.confessions/posts/2037443996771259/?__cft__[0]=AZW-ZT8gxBSg779LbwIUeAEqVw6nAPB5W3Nv88AQRBJxD1Iuc-4zqNKzjEFjn6ycCjNGSKIxXAb9ZnD6F5VDT06Kv6p0FXqh6Yau71bVSf2Q6XHGlPcMZC0o6OJHM7GguUGET2ltyzclpmwXeQGOEyLYzv1moewfG45-TKvchv5MjMI_s1aRT0OdqLQwY1XbdxP-a576KUYEVlkm-vZKszQajms98ht3z1q-sopSx9RA-w&__tn__=%2CO%2CP-R,Success
247,No link,Người tham gia ẩn danh,Thành viên,19 tháng 10 lúc 07:04,Bạn nữ nào cần tặng quà thì cứ tới trước cổng trường mình tặng nha,No picture,https://www.facebook.com/groups/ued.confessions/posts/2035591230289869/?__cft__[0]=AZX1c7AfiBKurKF4YUMJKamtx4RSiwUBN5JYNUN5ju8fOqHyD0-3rTfp2ocnMlHqhheakBjq7_1ddsGgm6o6OtNvS7tK8s9pPGvFJeutojzK1pA7xSPh2xDBxoDbv7lOqg75aogEUbcczqSi7TYqrtGXGThb98ZY1R26TApK12hr1fOwJlSNkUmRE8COq21rCaUpfyzFMleQq3QZbVjA1LgrSCPdGS47fFQLazwMv4ZPyg&__tn__=%2CO%2CP-R,Success
248,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 17:52,Dạ cho em hỏi thường trường mình gia hạn học phí mấy ngày và có ảnh hưởng đến việc đăng kí tín chỉ không ạ,No picture,https://www.facebook.com/groups/ued.confessions/posts/2037486003433725/?__cft__[0]=AZUtk7qMRhBwFeZ2mE-Q9-jjOlWg0pAgdcKitOMGrjgiKJsyYIhh9i0A3yYOrs2JLNORAv0M0sV2gIrQKgZ0db1moq5Qac-dDoPNC3KElruf6_f6jqJbjQFpJiTJbTzIhPv4Atgi__dk_ulBtkK9I2dN-vmt7IUkVBESRtmifpTNmfSOf02nErcygyGlssvExLIIXIGq_xl-oHfsG5fs6QBInm_NeUwBJjDl7Wqm3mbc7g&__tn__=%2CO%2CP-R,Success
249,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 16:29,"Công nhận trường mình nhiều thành phần đã là sinh viên có ăn học đàng hoàng mà ý thức kém thật sự. Trong lớp có gv mà ngồi nói chuyện rất to, thậm chí còn nói leo, làm ảnh hưởng người khác học. Sẽ có bạn nói tại sao ko nói thẳng đi =)) gv trong lớp mà mấy bạn đó còn ko tôn trọng thì mình nói chắc mấy bạn ""nghe"".",No picture,https://www.facebook.com/groups/ued.confessions/posts/2037444103437915/?__cft__[0]=AZWbNZx80b_DwzIUSb08O2Ljk6GDd5lhpVK5G-8xfatfZdlXg8QPO39fhY_XWIfNxMJU8DdYum0m_jk2NXgTNhibRlx6cv8TTdN0m54ektozUM4R2u3o_qu424hxzEE_GYOYuYP3zBB1YRlUndOjcp_9PAhQmf1PK_S_vrWy2F5kebqjqz2RjhiKZroP720j2brwdQOt6BTix9AU7ndK__moUODdQTZ98soo_kR92cgCYA&__tn__=%2CO%2CP-R,Success
250,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 16:28,nếu có người iu ở trường tui sẽ đặt bd là kho báu,No picture,https://www.facebook.com/groups/ued.confessions/posts/n%E1%BA%BFu-c%C3%B3-ng%C6%B0%E1%BB%9Di-iu-%E1%BB%9F-tr%C6%B0%E1%BB%9Dng-tui-s%E1%BA%BD-%C4%91%E1%BA%B7t-bd-l%C3%A0-kho-b%C3%A1u-/2037443883437937/?__cft__[0]=AZVrMnIn8QGzQjK6tbUndQlZXEnV04piGWGgJz7I-3qDzZTFBxJWuS_IDKLTDdhLthDg4EUK3tDGb4nushQVQoHXb7bi5mmRYeT_Zo_SYwZpF6_J0TQ8rBPbFdMXDLeOJmzjDCPm4eVMN_1lpfWrE_KXocgmCtR6qH7HFvYY6os4igF2f0U1cTReNlQGe5sgjmdHQzZLc8APX9QYh3iWdZTk20ihOb07Qh58AKBHsJ_oug&__tn__=%2CO%2CP-R,Success
251,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 16:28,Bạn Nữ nào cô đơn điểm danh,No picture,https://www.facebook.com/groups/ued.confessions/posts/2037443833437942/?__cft__[0]=AZWaTcHQVW3eSBNLHy5UJBqsaq210XK2n6QvoME7ISoRzTeG31VfSELbPRCdpNcarSK7Qfa5PAUAR4YquVkeoaAtgA7n8FFr0fSOQ1eXO1gbmAv3eBEzml55Q4Kw5_itFvcuXCCa-dC9dhD6JBsnuqTp3IhijrkPNzI59akll-oZNfPUr_n_qHgitxKK3fQ-dexR065EzAv7h-zfU5hAsUvB4_bJZZSGsOcqegHk2PgM8A&__tn__=%2CO%2CP-R,Success
252,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 15:45,Chiều nay tiết 2-3 ai có lụm đc thẻ xe thì chấm cái cho em xin lại với,No picture,https://www.facebook.com/groups/ued.confessions/posts/chi%E1%BB%81u-nay-ti%E1%BA%BFt-2-3-ai-c%C3%B3-l%E1%BB%A5m-%C4%91c-th%E1%BA%BB-xe-th%C3%AC-ch%E1%BA%A5m-c%C3%A1i-cho-em-xin-l%E1%BA%A1i-v%E1%BB%9Bi/2037422800106712/?__cft__[0]=AZXMke7R49yefgEJf6zdbpJcT_x-A6HHaQBvCtmnl_Bpewq5U2U4Y0ouzHLWBjHowmPxJpSbEiIhtS2AvXXuNenYl6elczsjGVEflsCQxui1hSMBw-9xnThR1iZXYDP6_czUQtWcwe7qNINRjrbKx45Self2uGPeq_GX4bD6F_kqjsAuQ74op-5fdZM_mvl28n62pNX-LyvUZK2EgQuqEogricDAa4Ay_AheMDyCbw03MA&__tn__=%2CO%2CP-R,Success
253,No link,Người tham gia ẩn danh,Thành viên,21 tháng 10 lúc 14:42,Mn có ai đk thi bằng lái xe ở trg k ạ . Tại em thấy đk lâu rồi mà sao chx có lịch hc . Hay họ thông báo lịch hc rồi mà em chx bt ta ?,No picture,https://www.facebook.com/groups/ued.confessions/posts/2037392220109770/?__cft__[0]=AZXM3ec7TPhsD4MuJioB9kzXWNKTA97AHYkRwT2DYCxFITqAOP13E7LazZa4K8aloS_A3sXb-S6KVIWs_Jb0UvEqFTzcPdr_rTixR5WHvwrB9F9-VDi4iq4YW6yGdbhderfW1DZTzoAXCSK-Sd84v7ezf5IG_b9VnmAYhfDaHgzeQxSYVLws3MQlsxNoHh5aEgxKOI8vg_Oo732zODVq08G6Oa2xruhqu8SMYE_yyVDEEg&__tn__=%2CO%2CP-R,Success
254,No link,Người tham gia ẩn danh,Thành viên,20 tháng 10 lúc 23:42,Chúc 2 bạn nữ đẩy bộ ngoài NTT 20/10 vui vẻ nha tui về nhà rồi nha k biết tên bạn là j nhưng có 1 bạn tên Hương =))),No picture,https://www.facebook.com/groups/ued.confessions/posts/2036963620152630/?__cft__[0]=AZXi2KCR5dU7rtPlecpzd3pr2HGv3t8sDdEqW99m7p2tkeg9X5JlTUMGJZ4VVZsy74EW_9cGdNiEF8uKIdhLsQk-zpzCWlet0-P7TPw-YCemV6y4-WOUOioLjKMaFJTdN3EviLMLjwzcVZNhuC0VUNrNEgOc9IUuTZfERZD1CHYAk0mn8E4Fo__WOhwT3fLcETtcVPw853npnEvFLJNN-2ZuzvwaP33zoQgMseDRpfg9iQ&__tn__=%2CO%2CP-R,Success
255,https://www.facebook.com/groups/1976889476160045/user/100013656815592/?__cft__[0]=AZXspUUmp1H35bczcGGOVrXFh9nduGdhYW5hpzFLDAB456a4Ww8MrkHFo_8hzEPZ1CwYe3I2bTX_tvhQIHvC7DG_3r1hgJq0h8ZehWWq8iGASp-6w_3Gr2pnJ_CHyi2AA4vu2vLl2a2ToVp3sx5E-8cTiTJwieDRBmg8WDibCwf1rk3BWlnwVWWGrocmze8IXqFI886iuqeduBFWJVpe-LLQ&__tn__=-UC%2CP-R,Nam Bùi,Thành viên,20 tháng 10 lúc 01:08,Kiếm cầu bắn thắng dẫn đi coi phim,{0: 'https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-6/463890797_2008433526288522_5224748753197176784_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=PV1adu_d-o8Q7kNvgFWF_-P&_nc_zt=23&_nc_ht=scontent.fdad3-6.fna&_nc_gid=AbFgvYHgzsRDC5uy75YCv6q&oh=00_AYAZ7PsCk4MLxEcgUDmYmbPOZYyXh4LsR8g4kR6CSPQ9Vw&oe=673A16F6'},https://www.facebook.com/groups/ued.confessions/posts/2036236540225338/?__cft__[0]=AZXspUUmp1H35bczcGGOVrXFh9nduGdhYW5hpzFLDAB456a4Ww8MrkHFo_8hzEPZ1CwYe3I2bTX_tvhQIHvC7DG_3r1hgJq0h8ZehWWq8iGASp-6w_3Gr2pnJ_CHyi2AA4vu2vLl2a2ToVp3sx5E-8cTiTJwieDRBmg8WDibCwf1rk3BWlnwVWWGrocmze8IXqFI886iuqeduBFWJVpe-LLQ&__tn__=%2CO%2CP-R,Success
256,https://www.facebook.com/groups/1976889476160045/user/100070014766893/?__cft__[0]=AZXFnUF67GKbVNkDHaK9dlxzt8s61G2MyLR5S803NU-gTn9Oiscw9PLPyHgAYZNleCJsqA99Y-lC-FRyjGLE81Httu-nF2vwTvLzbvz4qP5Hwj1coH-8NIbi9e3Blt9qTy6tnG-VhV7ZZ9qzwQwuvnTL0wnNLso1TEuP8wy4cpo9g7_9I-H6Ab6SDi-UHAxCr_g&__tn__=-UC%2CP-R,Tuyết Vân,Thành viên,19 tháng 10 lúc 23:05,"-em cần pass trọ vì lý do xa trường
-đường 03 thanh thuỷ sát ông ích khiêm, gần đại học sư phạm, chợ cồn , siêu thị go và gần rất nhiều tạp hoá, winmart quán ăn, gần biển.
-nội thất gồm có như máy điều hoà,nóng lạnh,bàn ghế,quạt…
-có chổ để xe rộng rãi.
-phù hợp ở 3-4 người  vì phòng rộng rãi
-giá: 3.000.000/tháng
-quan tâm ib acc này hoặc số đt 0339680106",No picture,https://www.facebook.com/groups/ued.confessions/posts/2036162720232720/?__cft__[0]=AZXFnUF67GKbVNkDHaK9dlxzt8s61G2MyLR5S803NU-gTn9Oiscw9PLPyHgAYZNleCJsqA99Y-lC-FRyjGLE81Httu-nF2vwTvLzbvz4qP5Hwj1coH-8NIbi9e3Blt9qTy6tnG-VhV7ZZ9qzwQwuvnTL0wnNLso1TEuP8wy4cpo9g7_9I-H6Ab6SDi-UHAxCr_g&__tn__=%2CO%2CP-R,Success
